bgg_id,name,year,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,cooperative,compilation,compilation_of,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id,game_type,designer,artist,mechanic,category,family,publisher,avg_time
7061,Mobile Suit Z Gundam game: Take off MkII,1985.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,90.0,90.0,,,,,,,2.0,5.5,0.5,,1.5,,,,,,,,,(Uncredited),,,,Theme: Anime / Manga,Bandai,90.0
7062,Smarty Party!,2003.0,3.0,8.0,3.0,8.0,3.0,8.0,10.0,,45.0,60.0,,,,,,4354.0,665.0,6.58666,1.49098,5.77938,1.4026,,,,,,,,Party Game,,John Vetter,,,,R&R Games,52.5
7063,Double Star,1979.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,600.0,,,,,,18138.0,52.0,6.05115,1.78831,5.51037,3.5,,,,,,,,War Game,Marc W. Miller,,,,,Game Designers' Workshop (GDW Games),
7064,Senjutsu: Dynamic Samurai Combat,2003.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,30.0,30.0,,,,,,9561.0,150.0,6.58947,1.41349,5.57029,,,,,,,,,,Craig Lyon,,Secret Unit Deployment,Fighting,,Salvador Games,
7065,Pusher,1993.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,,20.0,20.0,,,,,,14620.0,87.0,6.0668,1.46184,5.52642,1.6,,,,,,,,Abstract Game,Werner Falkhof,,,,Components: Marbles,,20.0
7066,Shadow Raven,2000.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,30.0,30.0,,,,,,,2.0,5.0,2.0,,,,,,,,,,,,,Open Drafting,,,Destiny Press,
7067,Schloss Schlotterstein,2003.0,1.0,6.0,1.0,6.0,1.0,6.0,5.0,,20.0,20.0,,,,,,14162.0,157.0,5.91849,1.40285,5.52884,1.1111,,,,,,,,Children's Game,,Sabine Kraushaar,,,,HABA,20.0
7069,Summer Camp,2003.0,2.0,7.0,2.0,7.0,2.0,7.0,12.0,,60.0,60.0,,,,,,21868.0,52.0,5.34135,1.80679,5.48985,1.0,,,,,,,,,Jason Sinclair Long,,,Card Game,,Dead Ant Games,60.0
7070,Monstrosity,2003.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,20.0,20.0,,,,,,,23.0,4.56522,1.55553,,1.3333,,,,,,,,,Jason Sinclair Long,,Set Collection,,Creatures: Monsters,Dead Ant Games,20.0
7071,Gaslight,2000.0,2.0,10.0,2.0,10.0,2.0,10.0,12.0,,120.0,120.0,,,,,,14029.0,37.0,7.30946,1.44362,5.52947,2.8333,,,,,,,,,,,,,,LMW Works,120.0
7072,The Slums,2001.0,2.0,6.0,2.0,6.0,2.0,6.0,,,90.0,90.0,,,,,,,5.0,4.8,1.72047,,2.0,,,,,,,,,Steven Poelzing,,,,,Games For the Mind,90.0
7073,Twisted Tongue,2000.0,3.0,20.0,3.0,20.0,3.0,20.0,,,45.0,45.0,,,,,,,,,,,,,,,,,,,,Steven Poelzing,,,,,Games For the Mind,
7074,Don: Continuing Criminal Enterprise,2002.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,10.0,,,,,,,3.0,4.33333,3.39935,,,,,,,,,,Customizable,(Uncredited),,,,,MythIntentions,
7075,The Thing in the Darkness,1984.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,,45.0,45.0,,,,,,,13.0,6.65385,0.817704,,2.3333,,,,,,,,,,,Role Playing,,,Steve Jackson Games,45.0
7076,Das Zauberschloss,2003.0,2.0,7.0,2.0,7.0,2.0,7.0,6.0,,20.0,20.0,,,,,,,8.0,6.1875,1.5799,,2.0,,,,,,,,Children's Game,Wolfgang Panning,Annette Roeder,,,,HABA,20.0
7077,The Bigfoot Game,1987.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,20.0,20.0,,,,,,,16.0,4.78125,1.33427,,1.0,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,,Waddingtons,20.0
7079,Legless,2003.0,2.0,8.0,2.0,8.0,2.0,8.0,8.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,Abstract Game,Eddie Bell,,,,,Legless Hangover,
7080,Portable Adventures: 8th Grade,2003.0,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,60.0,60.0,,,,,,18400.0,76.0,5.79484,1.39235,5.50896,1.4286,,,,,,,,,Dan Smith,Dan Smith,,,Series: Portable Adventures (Third World Games),Third World Games,60.0
7081,Portable Adventures: Lair of the Rat-King,2003.0,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,60.0,60.0,,,,,,17753.0,96.0,5.80644,1.42298,5.51192,1.4118,,,,,,,,,Dan Smith,Dan Smith,,,Series: Portable Adventures (Third World Games),Third World Games,60.0
7082,Battles of the Ancient World Volume III,2000.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,,,,,,13541.0,65.0,6.54,1.58743,5.53229,1.75,,,,,,,,War Game,,David Pentland,,,,Decision Games (I),120.0
7084,Number 2,2003.0,3.0,5.0,3.0,5.0,3.0,5.0,6.0,,20.0,20.0,,,,,,,3.0,5.66667,0.471405,,1.0,,,,,,,,,Yoshihisa Itsubaki,Yumi Ogane,Simultaneous Action Selection,Card Game,,Saikikaku,20.0
7085,Territory,2003.0,3.0,4.0,3.0,4.0,3.0,4.0,,,60.0,60.0,,,,,,,3.0,6.0,0.816497,,,,,,,,,,,Shinsuke Yamagami,,,Mythology,,Grimpeur,
7086,Guilford,2002.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,180.0,180.0,,,,,,5470.0,273.0,7.05583,1.2706,5.69457,2.65,,,,,,,,War Game,Mark Miklos,,,,,GMT Games,
7087,Fürsten von Burgund,1992.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,120.0,120.0,,,,,,,3.0,4.33333,0.942809,,2.5,,,,,,,,,Hans Demand,,,,Components: Map (Continental / National scale),Demand Spielverlag,120.0
7088,Warangel Card Game,2001.0,2.0,10.0,2.0,10.0,2.0,10.0,12.0,,60.0,60.0,,,,,,19716.0,49.0,6.13265,1.84273,5.50291,1.5,,,,,,,,War Game,Angelo Porazzi,Angelo Porazzi,,,,,60.0
7089,Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,2002.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,60.0,60.0,,,,,,9361.0,183.0,6.39836,2.09244,5.57341,2.625,,,,,,,,War Game,,,,,,Avalanche Press Ltd.,60.0
7090,Scottish Corridor: Lion Rampant,2003.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,,,,,,10099.0,72.0,7.56823,1.52138,5.56208,3.6,,,,,,,,War Game,Ray Tapio,,,,,"Critical Hit, Inc.",120.0
7091,"20,000 Leagues Under the Sea Game",1975.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,10.0,10.0,,,,,,21080.0,31.0,5.20516,1.16565,5.4951,1.0,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,,Lakeside,10.0
7092,Battles for the Ardennes,1978.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,90.0,,,,,,4775.0,303.0,7.44637,1.29647,5.74311,2.8077,,,,,,,,War Game,Danny S. Parker,,,,,,90.0
7094,Stick the IRS,1981.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,60.0,60.0,,,,,,,15.0,3.60667,1.28813,,,,,,,,,,,Jim Landis,,Roll / Spin and Move,,,Courtland Playthings,
7095,Call My Bluff,1965.0,2.0,6.0,2.0,6.0,2.0,6.0,10.0,,60.0,60.0,,,,,,14783.0,33.0,7.0303,1.41924,5.52568,,,,,,,,,,,,Betting and Bluffing,,TV Shows: TV Game Shows,Milton Bradley,
7097,Go: The International Travel Game,1961.0,2.0,6.0,2.0,6.0,2.0,6.0,,,60.0,60.0,,,,,,21131.0,156.0,5.73972,1.67664,5.49515,1.7222,,,,,,,,,(Uncredited),,,Travel,,,60.0
7098,Monopoly: Deluxe Edition,1995.0,2.0,10.0,2.0,10.0,2.0,10.0,8.0,,180.0,180.0,,,,,,24341.0,1293.0,5.2749,1.8473,5.35782,1.8784,,,,,,,,Family Game,Charles Darrow,,,,,,
7099,Interstate Highway,1963.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,60.0,60.0,,,,,,,2.0,4.5,0.5,,,,,,,,,,,(Uncredited),,,,,Selchow & Righter,
7100,White Glove Girl: A Manpower Game,1966.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,,,,,,,2.0,2.5,0.5,,3.0,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,American Publishing Corp.,30.0
7101,Conquistadores,1979.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,90.0,,,,,,,7.0,4.57143,1.39971,,,,,,,,,,,Marco Donadoni,,,Exploration,Components: 3-Dimensional (3D),International Team,
7102,City of Sorcerers,1982.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,180.0,180.0,,,,,,18220.0,42.0,6.17214,1.30488,5.50994,1.8,,,,,,,,War Game,Alan Paull,,,,,"Standard Games and Publications, Ltd.",
7103,Ace of Aces: Flying Machines,1983.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,20.0,20.0,,,,,"5736,798,7104",5535.0,300.0,7.02133,1.29212,5.69095,1.7222,,,,,,,,War Game,Alfred Leonardi,,,,,,20.0
7104,Ace of Aces: Powerhouse Series,1981.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,20.0,20.0,,,,,"5736,7103,798,7104",3751.0,495.0,7.295,1.39249,5.84426,1.8077,,,,,,,,War Game,Alfred Leonardi,Jerry Redding,,,,Nova Game Designs,20.0
7105,"Magic Wood: Fauna, Flora and... Hobgoblins",1979.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,90.0,90.0,,,,,,,11.0,5.99091,1.12852,,,,,,,,,,,Marco Donadoni,,,Fantasy,,International Team,
7106,Tabu: The Game of Aztecs,1980.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,,120.0,120.0,,,,,,14606.0,105.0,6.03048,1.45988,5.52654,3.0,,,,,,,,,(Uncredited),,,Religious,Theme: Aztecs,International Team,120.0
7107,The Conquest of Space,1977.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,90.0,,,,,,,5.0,6.1,1.11355,,1.0,,,,,,,,,Tom Cleaver,Megan Marlatt,,,,Ursine Engineering,90.0
7108,Three Player Chess,1971.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,,90.0,90.0,,,,,,,18.0,5.91667,1.87268,,4.0,,,,,,,,Abstract Game,Robert Zubrin,,Grid Movement,Abstract Strategy,,,90.0
7109,Fifth Corps: The Soviet Breakthrough at Fulda,1980.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,,,,,,7104.0,205.0,6.93888,1.44315,5.62273,3.2258,,,,,,,,War Game,Jim Dunnigan,Redmond A. Simonsen,Hexagon Grid,,,"SPI (Simulations Publications, Inc.)",120.0
7110,Miners' Mountain,,2.0,7.0,2.0,7.0,2.0,7.0,,,180.0,180.0,,,,,,,,,,,,,,,,,,,,Norm Young,,Dice Rolling,,Components: 3-Dimensional (3D),Miners' Mountain Inc.,
7111,Dream On,1992.0,3.0,6.0,3.0,6.0,3.0,6.0,12.0,,60.0,60.0,,,,,,,12.0,3.34583,1.36892,,,,,,,,,,,(Uncredited),,,Party Game,Theme: Dreams / Nightmares,,
7112,NATO Division Commander,1980.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,,360.0,360.0,,,,,,14422.0,83.0,6.49398,1.62609,5.52758,4.1333,,,,,,,,War Game,Jim Dunnigan,Redmond A. Simonsen,,,,,
7113,Lost Worlds Adventure Set II: The Dwarf and Goblin Wars,1984.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,90.0,90.0,,,,,"1421,316424,316426,316414,316451,316428,316417,316446,316430,316431,316432,316452,316453,316433,316512,316438,316454,316455,316418,316440,316419,316511,316441,316443,316449,316425,316427,316456,316516,316457,316513,316458,316459,316460,316514,316461,316462,316434,316435,316436,316437,325637,316420,316463,316421,316464,316439,316524,316515,316465,316466,316467,316447,316468,316469,316470,316471,316472,316473,316444,316448",,19.0,6.31579,0.653141,,2.3333,,,,,,,,,Alfred Leonardi,,,,,Nova Game Designs,90.0
7114,Second World War at Sea: SOPAC,1999.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,240.0,240.0,,,,,,8745.0,126.0,7.02698,1.56333,5.58379,3.0909,,,,,,,,War Game,,,Hexagon Grid,,,Avalanche Press Ltd.,
7115,Trade Wars: The Game of Global Commerce,1991.0,2.0,4.0,2.0,4.0,2.0,4.0,15.0,,60.0,60.0,,,,,,,2.0,6.5,1.5,,2.0,,,,,,,,,(Uncredited),,,,,Naiad Corporation,60.0
7117,Interpretation of Dreams,1969.0,4.0,12.0,4.0,12.0,4.0,12.0,10.0,,45.0,45.0,,,,,,,1.0,4.0,,,,,,,,,,,,Maxine Lucille Fiel,,,,Theme: Dreams / Nightmares,NBC,
7118,Ace of Aces: Handy Rotary Deluxe Edition,1986.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,20.0,20.0,,,,798,,4968.0,335.0,7.11606,1.35336,5.7284,1.8372,,,,,,,,War Game,Alfred Leonardi,Christian Broutin,,,,,20.0
7119,Touch,1970.0,1.0,10.0,1.0,10.0,1.0,10.0,,,30.0,30.0,,,,,,,1.0,4.0,,,,,,,,,,,,Maxine Lucille Fiel,,,Party Game,,Parker Brothers,
7121,Bowlo,1957.0,1.0,6.0,1.0,6.0,1.0,6.0,,,30.0,30.0,,,,,,,2.0,5.0,,,,,,,,,,,,(Uncredited),,,Card Game,Sports: Bowling,"Feature Games: Cedar Rapids, IA",
7122,Sail Away,1962.0,2.0,6.0,2.0,6.0,2.0,6.0,,,90.0,90.0,,,,,,,4.0,6.125,0.73951,,,,,,,,,,,(Uncredited),,Point to Point Movement,,Sports: Sailing,Mullin Crafters,
7123,Airport,1983.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,60.0,60.0,,,,,,,3.0,4.33333,0.471405,,1.0,,,,,,,,,(Uncredited),,,,Sports: Aerial Racing,,60.0
7124,Straightaway,1970.0,2.0,4.0,2.0,4.0,2.0,4.0,,,90.0,90.0,,,,,,,6.0,6.0,2.0,,,,,,,,,,,(Uncredited),,,,Sports: Auto Racing,,
7125,Hornswoggle,1985.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,120.0,120.0,,,,,,,4.0,4.25,1.63936,,,,,,,,,,,Mike Trikilis,,,,Theme: Attorneys / Courts,MPT Enterprises Inc.,
7126,Silver Cup Sailboat Racing Game,1987.0,2.0,5.0,2.0,5.0,2.0,5.0,14.0,,90.0,90.0,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,,,Sports: Sailing,Three C's Enterprises,
7127,Windshifts,1980.0,2.0,4.0,2.0,4.0,2.0,4.0,,,60.0,60.0,,,,,,,1.0,8.5,,,,,,,,,,,,(Uncredited),,Modular Board,,Sports: Sailing,Ronstan,
7128,AirLand Battle: Corps Operational Command in Europe,1986.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,1800.0,1800.0,,,,,,,11.0,5.66364,1.82521,,4.0,,,,,,,,War Game,Don Alexander,,,,Players: Two Player Only Games,Omega Games (I),
7129,Force Eagle's War,1990.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,,,,,,15188.0,50.0,6.5402,1.60574,5.52377,3.4286,,,,,,,,War Game,Dean Essig,,Hexagon Grid,,,The Gamers,
7130,Battle Cry!,1986.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,,,,8311,,,22.0,6.31818,1.31897,,2.75,,,,,,,,War Game,Mark Sprock,Rodger B. MacGowan,,,,3W (World Wide Wargames),
7131,Napoleon's First Battles,1993.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,,,,,,19215.0,73.0,5.70822,1.49774,5.50532,2.2308,,,,,,,,War Game,Joseph Miranda,,,,,Decision Games (I),
7132,See-Queue,1993.0,2.0,4.0,2.0,4.0,2.0,4.0,,,20.0,20.0,,,,,,,8.0,7.3125,0.899218,,2.0,,,,,,,,Abstract Game,Karol Wyatt Kersh,,,Abstract Strategy,,See-Queue Development Corporation,20.0
7133,VCR Baseball,1988.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,45.0,45.0,,,,,,,1.0,9.0,,,,,,,,,,,,(Uncredited),,,Sports,,Spinnaker,
7134,Fibber,1986.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,30.0,30.0,,,,,,,17.0,4.35882,1.60919,,1.0,,,,,,,,,(Uncredited),Robert Fisher,Roll / Spin and Move,,,,30.0
7135,Tamagotchi: The Game,1997.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,45.0,45.0,,,,,,,23.0,3.1087,1.73178,,1.0,,,,,,,,,Wolfgang Riedesser,,,,Toys: Tamagotchi,,45.0
7136,Escort: The Game of Guys and Gals,1955.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,10.0,,,,,,,,,,,,,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,Players: Two Player Only Games,,
7137,"Screwball: The Mad, Mad, Mad Game",1960.0,2.0,6.0,2.0,6.0,2.0,6.0,,,30.0,30.0,,,,,,,5.0,6.0,0.632456,,,,,,,,,,,(Uncredited),,,,,Transogram,
7138,The Killing Ground,2002.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,300.0,300.0,,,,,,6628.0,123.0,8.08374,1.4206,5.63883,4.1538,,,,,,,,War Game,Mark Hinkle,Mark Hinkle,,,,New England Simulations,
7139,Campaigns of the Civil War: Vicksburg and Chancellorsville,1992.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,180.0,180.0,,,,,,,28.0,3.31786,1.99124,,1.75,,,,,,,,War Game,Eric Faust,,,,,3W (World Wide Wargames),
7140,Sink the Bismarck!,1992.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,,,,,,17394.0,44.0,6.26818,1.53501,5.51367,3.0,,,,,,,,War Game,Michael Scott Smith,Claus Bergen,,,,,
7141,Crossbows and Cannon II,1993.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,,,,,,16275.0,51.0,6.23627,1.36515,5.51847,2.3,,,,,,,,War Game,Robert G. Markham,,,,,3W (World Wide Wargames),
7142,Zitadelle: Duel for Kursk,1992.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,240.0,240.0,,,,,,13780.0,67.0,6.50448,1.49989,5.531,2.875,,,,,,,,War Game,Masahiro Yamazaki,,,,,,
7143,Crossbows and Cannon,1992.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,180.0,180.0,,,,,,18601.0,57.0,5.83421,1.49652,5.50817,2.2,,,,,,,,War Game,Robert G. Markham,,,,,3W (World Wide Wargames),
7144,Master Herbalist,1976.0,2.0,7.0,2.0,7.0,2.0,7.0,10.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,,Global Games Company,
7145,"Catz, Ratz and Batz",2003.0,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,30.0,30.0,,,,,,18552.0,56.0,5.92321,1.4425,5.50853,1.1818,,,,,,,,Children's Game,Maureen Hiron,,,,,Playroom Entertainment,30.0
7146,Legal Decision,1985.0,3.0,6.0,3.0,6.0,3.0,6.0,14.0,,90.0,90.0,,,,,,,4.0,2.75,0.829156,,3.0,,,,,,,,,Rico Gatti,,,Educational,,Gatti Industries,90.0
7147,The People's Court,1986.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,45.0,45.0,,,,,,,7.0,4.07143,1.52195,,1.0,,,,,,,,,(Uncredited),,,Movies / TV / Radio theme,Theme: Attorneys / Courts,Hoyle Products,45.0
7148,Case Race,1984.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,,Educational,Theme: Attorneys / Courts,West Publishing Company,
7149,Guilty Party,1986.0,6.0,8.0,6.0,8.0,6.0,8.0,10.0,,180.0,180.0,,,,,,,1.0,6.0,,,,,,,,,,,,Don Scott,,,Party Game,,,
7150,Attorney Power,1982.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,90.0,90.0,,,,,,,6.0,2.83333,1.06719,,,,,,,,,,,James N. Vail,Rick Rogers,,,Theme: Attorneys / Courts,Professional Games,
7151,The Story of the U.S. Air Force,1962.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,45.0,45.0,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,Variable Player Powers,,Country: USA,Transogram,
7152,The Boss,1972.0,2.0,4.0,2.0,4.0,2.0,4.0,,,90.0,90.0,,,,,,,24.0,5.44167,1.5945,,1.3333,,,,,,,,,(Uncredited),,,,,Ideal,90.0
7153,PanzerForce,1979.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,,,,,,,9.0,5.87222,1.15785,,,,,,,,,,War Game,John Hill (I),,,,,Lustron Inc.,
7154,Magnetic Poetry The Game for Kids,2002.0,3.0,6.0,3.0,6.0,3.0,6.0,7.0,,45.0,45.0,,,,,,,1.0,3.0,,,,,,,,,,,,(Uncredited),(Uncredited),,,Components: Magnets,Magnetic Poetry Inc,
7155,Sue You!,1994.0,3.0,8.0,3.0,8.0,3.0,8.0,12.0,,120.0,120.0,,,,,,,7.0,6.21429,2.10199,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,Sue You Company,
7156,UNO: Hello Kitty,2003.0,2.0,10.0,2.0,10.0,2.0,10.0,7.0,,30.0,30.0,,,,,,21772.0,50.0,5.23,1.79502,5.48987,1.0,,,,,,,,Children's Game,Merle Robbins,,Hand Management,,,,30.0
7157,Play the Game,1978.0,2.0,12.0,2.0,12.0,2.0,12.0,,,45.0,45.0,,1.0,"360934,123417,76600,19873,5432,63092,13718,68839,359608,19077,29760,31271,17520,76548,2785,359605,38950,156375,76552,24944,24286,360898,29554,63415,360901,22067,19871,19874,3886,2136,33231,76556,60171,29574,27901,13762,76550,360943,19875,19872,29591",,,,19.0,6.05263,1.27625,,,,,,,,,,Abstract Game,Brian Love,,,,Components: 15 x 15 Grids,,
7158,Great Board Games,1979.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,45.0,45.0,,1.0,"4132,11693,14219,14241,14223,14242,14224,2083,117864,17333,14248,10213,14239,14245,171658,14243,19867,14221,14251,14226,14246,14225,14238,11481,14247,25006,19868,14244,2136,14249,12426,27963,19870,11722,11652,14227,14237,14250,19869,19775,14220,14240",,,,13.0,6.66154,1.03295,,3.0,,,,,,,,,Brian Love,,,,,,45.0
7159,The Boardgame Book,1979.0,,,,,,,8.0,,,,,1.0,"13760,11464,25988,2397,13765,2083,171,2386,5432,60707,13755,10815,13777,33690,4386,164251,13656,10213,22625,17520,2785,188,38950,13721,2912,13726,8122,157575,13657,3886,2136,11691,45,28815,13745,5168,13757,38358,17118,11347,2399,9851,13762,13756,20478,13713,13761,13715,13727,6121,13759,2393,13654,3583",,,,46.0,7.5913,1.41618,5.54715,,,,,,,,,,R. C. Bell,,,Book,,,
7160,Speed Dash,1973.0,2.0,4.0,2.0,4.0,2.0,4.0,,,90.0,90.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,Sports: Aerial Racing,Soaring,
7162,Rennschwein Rudi Rüssel,1995.0,3.0,4.0,3.0,4.0,3.0,4.0,7.0,,20.0,20.0,,,,,,,11.0,5.32727,1.24615,,,,,,,,,,Children's Game,Donna Schmidt-Abels,Ralf Schaffrath,Simultaneous Action Selection,,Animals: Pigs,,
7163,Omega Expedition,1998.0,1.0,3.0,1.0,3.0,1.0,3.0,7.0,,45.0,45.0,,,,,,,26.0,3.48077,2.11442,,2.0,,,,,,,,,John T. Douglas,,,,,Playcare,45.0
7164,"Warhammer 40,000 Collectible Card Game",2001.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,45.0,45.0,,,,,,9907.0,285.0,6.1246,1.90448,5.56469,2.5,,,,,,,,Customizable,,,,,,Sabertooth Games,45.0
7165,Final Days: Miniatures Battle Game,2003.0,2.0,10.0,2.0,10.0,2.0,10.0,12.0,,120.0,120.0,,,,,,,24.0,5.75,1.62814,,3.0,,,,,,,,,,,,,,Kenzer and Company,120.0
7169,Heroes of the Soviet Union: The Defense of Mother Russia 1942-43,2001.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,60.0,60.0,,,,,,14005.0,83.0,6.31807,1.49619,5.52981,2.8421,,,,,,,,War Game,Brian L. Knipple,,,,,Avalanche Press Ltd.,60.0
7170,TerraTopia,1993.0,2.0,5.0,2.0,5.0,2.0,5.0,,,45.0,45.0,1.0,,,,,,3.0,4.66667,0.942809,,,,,,,,,,Children's Game,,,,,,The Nature Company,
7171,Star Wars Episode I: War,1999.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,120.0,120.0,,,,,,,15.0,5.17333,2.06897,,2.0,,,,,,,,War Game,(Uncredited),,Area-Impulse,,Movies: Star Wars,Grow Jogos e Brinquedos,120.0
7176,Battle of the Bulge: Platoon Level Combat in World War II – A Panzer Grenadier Game,2002.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,360.0,360.0,,,,,,7275.0,187.0,6.96898,1.54556,5.61769,2.7429,,,,,,,,War Game,,Peggy Gordon,,,,Avalanche Press Ltd.,
7177,Guadalcanal: Semper Fi Series,2003.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,360.0,360.0,,,,,,9937.0,120.0,6.64917,1.65701,5.56469,2.5238,,,,,,,,War Game,,,,,,Avalanche Press Ltd.,
7178,Schützenfest,1975.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,20.0,20.0,,,,,,18640.0,34.0,6.08235,1.76576,5.50792,1.25,,,,,,,,,Rudi Hoffmann,,Trick-taking,Card Game,Admin: Better Description Needed!,,20.0
7179,Sextet,1964.0,6.0,6.0,6.0,6.0,6.0,6.0,12.0,,60.0,60.0,,,,,,,12.0,7.08333,1.32025,,2.0,,,,,,,,,Ralph E. Peterson,,Trick-taking,Card Game,,Secobra,60.0
7181,Myths and Legends,2003.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,,20.0,20.0,,,,,,15638.0,90.0,6.24399,1.90724,5.52145,2.1429,,,,,,,,Customizable,,,,,,,20.0
7182,TimeLine,2003.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,10.0,10.0,,,,,,15558.0,214.0,5.77757,1.44218,5.52188,2.0417,,,,,,,,Abstract Game,James Ernest,James Ernest,,,,Cheapass Games,10.0
7183,Weapons & Warriors: Lashout Launcher,1994.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,,20.0,20.0,,,,,,20354.0,41.0,5.76805,1.63128,5.49973,1.2,,,,,,,,,(Uncredited),,,,,,20.0
7184,Weapons & Warriors: Pirate Battle,1996.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,30.0,30.0,,,,,,13847.0,107.0,6.15318,1.68193,5.53046,1.125,,,,,,,,,(Uncredited),,Dice Rolling,,,,30.0
7185,Weapons & Warriors: Power Catapult Set,1994.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,20.0,20.0,,,,,,19346.0,49.0,5.66796,1.33961,5.50463,1.3333,,,,,,,,,(Uncredited),,,,,,20.0
